,Fecha,Hora,Producto,Accion,Modulo,Usuario,Host
309,06/05/2022,17:55:48,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00040
310,06/05/2022,17:56:25,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
311,06/05/2022,17:56:25,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
312,06/05/2022,18:08:36,adskflex,OUT,64801INVPROSA_F,upm,etsidi00000
313,06/05/2022,18:08:36,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00000
314,06/05/2022,18:47:50,adskflex,OUT,64801INVPROSA_F,upm,etsidi00003
315,06/05/2022,18:47:50,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00003
316,06/05/2022,18:58:03,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
317,06/05/2022,18:58:03,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
318,06/05/2022,18:58:18,adskflex,OUT,64801INVPROSA_F,upm,etsidi00003
319,06/05/2022,18:58:18,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00003
320,06/05/2022,19:04:48,adskflex,OUT,64801INVPROSA_F,UPM,upm00028
321,06/05/2022,19:04:48,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00028
322,06/05/2022,19:36:39,adskflex,OUT,64801INVPROSA_F,upm,etsidi00007
323,06/05/2022,19:36:39,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00007
324,06/05/2022,19:40:03,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
325,06/05/2022,19:40:03,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
326,06/05/2022,19:40:26,adskflex,OUT,64801INVPROSA_F,upm,etsidi00003
327,06/05/2022,19:40:26,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00003
328,06/05/2022,19:40:47,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
329,06/05/2022,19:40:47,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
330,06/05/2022,19:40:55,adskflex,OUT,64801INVPROSA_F,UPM,upm00041
331,06/05/2022,19:40:55,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00041
332,06/05/2022,19:45:40,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00028
333,06/05/2022,19:45:40,adskflex,IN,64801INVPROSA_F,UPM,upm00028
334,06/05/2022,19:52:02,adskflex,OUT,64300ACD_F,UPM,upm00050
335,06/05/2022,19:52:02,adskflex,OUT,87545ACD_2022_0F,UPM,upm00050
336,06/05/2022,20:15:20,adskflex,IN,87545ACD_2022_0F,UPM,upm00050
337,06/05/2022,20:15:20,adskflex,IN,64300ACD_F,UPM,upm00050
338,06/05/2022,20:56:17,adskflex,OUT,64801INVPROSA_F,upm,etsidi00009
339,06/05/2022,20:56:17,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00009
340,06/05/2022,21:04:59,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00009
341,06/05/2022,21:04:59,adskflex,IN,64801INVPROSA_F,upm,etsidi00009
342,06/05/2022,21:05:15,adskflex,OUT,64801INVPROSA_F,upm,etsidi00009
343,06/05/2022,21:05:15,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00009
344,06/05/2022,21:11:28,adskflex,OUT,64801INVPROSA_F,upm,etsidi00010
345,06/05/2022,21:11:28,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00010
346,06/05/2022,21:29:47,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00010
347,06/05/2022,21:29:47,adskflex,IN,64801INVPROSA_F,upm,etsidi00010
348,06/05/2022,21:30:07,adskflex,OUT,64801INVPROSA_F,upm,etsidi00010
349,06/05/2022,21:30:07,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00010
350,06/05/2022,21:30:32,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00010
351,06/05/2022,21:30:32,adskflex,IN,64801INVPROSA_F,upm,etsidi00010
352,06/05/2022,22:25:55,adskflex,OUT,64801INVPROSA_F,upm,etsidi00012
353,06/05/2022,22:25:55,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00012
354,06/05/2022,22:42:43,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00009
355,06/05/2022,22:42:43,adskflex,IN,64801INVPROSA_F,upm,etsidi00009
356,06/05/2022,23:01:05,adskflex,IN,64801INVPROSA_F,UPM,upm00041
357,06/05/2022,23:01:05,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00041
358,06/05/2022,23:06:46,adskflex,IN,64801INVPROSA_F,upm,etsidi00000
359,06/05/2022,23:06:46,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00000
360,06/05/2022,23:39:38,adskflex,OUT,64801INVPROSA_F,upm,etsidi00014
361,06/05/2022,23:39:38,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00014
362,06/05/2022,23:40:41,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00014
363,06/05/2022,23:40:41,adskflex,IN,64801INVPROSA_F,upm,etsidi00014
364,06/05/2022,23:54:52,adskflex,OUT,64801INVPROSA_F,upm,etsidi00011
365,06/05/2022,23:54:52,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00011
366,06/05/2022,0:15:00,adskflex,IN,64801INVPROSA_F,upm,etsidi00007
367,06/05/2022,0:15:00,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00007
368,06/05/2022,0:17:48,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00012
369,06/05/2022,0:17:48,adskflex,IN,64801INVPROSA_F,upm,etsidi00012
370,07/05/2022,6:00:37,adskflex,IN,64801INVPROSA_F,upm,etsidi00011
371,07/05/2022,6:00:37,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00011
372,07/05/2022,7:20:09,adskflex,OUT,64801INVPROSA_F,UPM,upm00154
373,07/05/2022,7:20:09,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00154
374,07/05/2022,9:59:19,adskflex,IN,64801INVPROSA_F,UPM,upm00154
375,07/05/2022,9:59:19,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00154
376,07/05/2022,10:34:50,adskflex,OUT,64801INVPROSA_F,UPM,upm00350
377,07/05/2022,10:34:50,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00350
378,07/05/2022,11:45:16,adskflex,OUT,64801INVPROSA_F,upm,etsidi00021
379,07/05/2022,11:45:16,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00021
380,07/05/2022,11:46:51,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00021
381,07/05/2022,11:46:51,adskflex,IN,64801INVPROSA_F,upm,etsidi00021
382,07/05/2022,11:46:52,adskflex,OUT,64801INVPROSA_F,UPM,upm00518
383,07/05/2022,11:46:52,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00518
384,07/05/2022,12:10:02,adskflex,OUT,64801INVPROSA_F,upm,etsidi00023
385,07/05/2022,12:10:02,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00023
386,07/05/2022,12:12:44,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00350
387,07/05/2022,12:12:44,adskflex,IN,64801INVPROSA_F,UPM,upm00350
388,07/05/2022,12:13:14,adskflex,OUT,64801INVPROSA_F,upm,etsidi00023
389,07/05/2022,12:13:14,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00023
390,07/05/2022,12:16:02,adskflex,OUT,64900CIV3D_F,UPM,upm00669
391,07/05/2022,12:16:02,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00669
392,07/05/2022,12:16:53,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00669
393,07/05/2022,12:16:53,adskflex,IN,64900CIV3D_F,UPM,upm00669
394,07/05/2022,12:17:08,adskflex,OUT,64801INVPROSA_F,UPM,upm00669
395,07/05/2022,12:17:08,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00669
396,07/05/2022,12:19:44,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00669
397,07/05/2022,12:19:44,adskflex,IN,64801INVPROSA_F,UPM,upm00669
398,07/05/2022,12:20:11,adskflex,OUT,64300ACD_F,UPM,upm00669
399,07/05/2022,12:20:11,adskflex,OUT,87545ACD_2022_0F,UPM,upm00669
400,07/05/2022,13:26:28,adskflex,OUT,64801INVPROSA_F,UPM,upm00669
401,07/05/2022,13:26:28,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00669
402,07/05/2022,13:29:41,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00023
403,07/05/2022,13:29:41,adskflex,IN,64801INVPROSA_F,upm,etsidi00023
404,07/05/2022,13:30:11,adskflex,OUT,64801INVPROSA_F,upm,etsidi00023
405,07/05/2022,13:30:11,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00023
406,07/05/2022,13:30:37,adskflex,OUT,64801INVPROSA_F,UPM,upm00779
407,07/05/2022,13:30:37,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00779
408,07/05/2022,13:34:57,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00023
409,07/05/2022,13:34:57,adskflex,IN,64801INVPROSA_F,upm,etsidi00023
410,07/05/2022,13:55:08,adskflex,OUT,64300ACD_F,UPM,upm00849
411,07/05/2022,13:55:08,adskflex,OUT,87545ACD_2022_0F,UPM,upm00849
412,07/05/2022,14:34:39,adskflex,OUT,64801INVPROSA_F,UPM,upm00997
413,07/05/2022,14:34:39,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00997
414,07/05/2022,15:10:11,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00997
415,07/05/2022,15:10:11,adskflex,IN,64801INVPROSA_F,UPM,upm00997
416,07/05/2022,15:45:21,adskflex,IN,64300ACD_F,UPM,upm00669
417,07/05/2022,15:45:21,adskflex,IN,87545ACD_2022_0F,UPM,upm00669
418,07/05/2022,16:13:48,adskflex,IN,64801INVPROSA_F,UPM,upm00779
419,07/05/2022,16:13:48,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00779
420,07/05/2022,16:19:09,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00023
421,07/05/2022,16:19:09,adskflex,IN,64801INVPROSA_F,upm,etsidi00023
422,07/05/2022,16:19:54,adskflex,OUT,64801INVPROSA_F,upm,etsidi00023
423,07/05/2022,16:19:54,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00023
424,07/05/2022,16:20:42,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00023
425,07/05/2022,16:20:42,adskflex,IN,64801INVPROSA_F,upm,etsidi00023
426,07/05/2022,16:21:02,adskflex,OUT,64801INVPROSA_F,upm,etsidi00023
427,07/05/2022,16:21:02,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00023
428,07/05/2022,16:22:02,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00023
429,07/05/2022,16:22:02,adskflex,IN,64801INVPROSA_F,upm,etsidi00023
430,07/05/2022,16:23:18,adskflex,IN,64300ACD_F,UPM,upm00849
431,07/05/2022,16:23:18,adskflex,IN,87545ACD_2022_0F,UPM,upm00849
432,07/05/2022,16:28:38,adskflex,IN,64801INVPROSA_F,UPM,upm00669
433,07/05/2022,16:28:38,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00669
434,07/05/2022,16:30:14,adskflex,OUT,64801INVPROSA_F,UPM,upm00997
435,07/05/2022,16:30:14,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00997
436,07/05/2022,17:02:57,adskflex,IN,64801INVPROSA_F,UPM,upm00518
437,07/05/2022,17:02:57,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00518
438,07/05/2022,17:52:42,adskflex,OUT,64801INVPROSA_F,UPM,upm00152
439,07/05/2022,17:52:42,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00152
440,07/05/2022,18:19:02,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
441,07/05/2022,18:19:02,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
442,07/05/2022,18:24:48,adskflex,OUT,64300ACD_F,UPM,upm01138
443,07/05/2022,18:24:48,adskflex,OUT,87545ACD_2022_0F,UPM,upm01138
444,07/05/2022,18:51:14,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
445,07/05/2022,18:51:14,adskflex,IN,64801INVPROSA_F,UPM,upm01136
446,07/05/2022,19:07:58,adskflex,OUT,64801INVPROSA_F,upm,etsidi00037
447,07/05/2022,19:07:58,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00037
448,07/05/2022,19:24:14,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
449,07/05/2022,19:24:14,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
450,07/05/2022,19:25:18,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
451,07/05/2022,19:25:18,adskflex,IN,64801INVPROSA_F,UPM,upm01136
452,07/05/2022,19:25:38,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
453,07/05/2022,19:25:38,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
454,07/05/2022,19:33:11,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00037
455,07/05/2022,19:33:11,adskflex,IN,64801INVPROSA_F,upm,etsidi00037
456,07/05/2022,19:33:29,adskflex,OUT,64801INVPROSA_F,upm,etsidi00037
457,07/05/2022,19:33:29,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00037
458,07/05/2022,19:33:47,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00037
459,07/05/2022,19:33:47,adskflex,IN,64801INVPROSA_F,upm,etsidi00037
460,07/05/2022,19:36:45,adskflex,OUT,64801INVPROSA_F,upm,etsidi00006
461,07/05/2022,19:36:45,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00006
462,07/05/2022,19:39:01,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00006
463,07/05/2022,19:39:01,adskflex,IN,64801INVPROSA_F,upm,etsidi00006
464,07/05/2022,19:39:13,adskflex,OUT,64801INVPROSA_F,upm,etsidi00006
465,07/05/2022,19:39:13,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00006
466,07/05/2022,19:43:53,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
467,07/05/2022,19:43:53,adskflex,IN,64801INVPROSA_F,UPM,upm01136
468,07/05/2022,19:44:35,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
469,07/05/2022,19:44:35,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
470,07/05/2022,19:55:52,adskflex,IN,64801INVPROSA_F,UPM,upm00152
471,07/05/2022,19:55:52,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00152
472,07/05/2022,20:06:01,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
473,07/05/2022,20:06:01,adskflex,IN,64801INVPROSA_F,UPM,upm01136
474,07/05/2022,20:06:47,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
475,07/05/2022,20:06:47,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
476,07/05/2022,20:08:24,adskflex,OUT,64801INVPROSA_F,upm,etsidi00037
477,07/05/2022,20:08:24,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00037
478,07/05/2022,20:10:00,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
479,07/05/2022,20:10:00,adskflex,IN,64801INVPROSA_F,UPM,upm01136
480,07/05/2022,20:10:25,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
481,07/05/2022,20:10:25,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
482,07/05/2022,20:13:24,adskflex,IN,64801INVPROSA_F,UPM,upm00997
483,07/05/2022,20:13:24,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00997
484,07/05/2022,20:20:45,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
485,07/05/2022,20:20:45,adskflex,IN,64801INVPROSA_F,UPM,upm01136
486,07/05/2022,20:21:05,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
487,07/05/2022,20:21:05,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
488,07/05/2022,20:48:55,adskflex,OUT,64801INVPROSA_F,upm,etsidi00003
489,07/05/2022,20:48:55,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00003
490,07/05/2022,20:50:01,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00006
491,07/05/2022,20:50:01,adskflex,IN,64801INVPROSA_F,upm,etsidi00006
492,07/05/2022,20:50:23,adskflex,OUT,64801INVPROSA_F,upm,etsidi00006
493,07/05/2022,20:50:23,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00006
494,07/05/2022,20:50:58,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00037
495,07/05/2022,20:50:58,adskflex,IN,64801INVPROSA_F,upm,etsidi00037
496,07/05/2022,20:51:13,adskflex,OUT,64801INVPROSA_F,upm,etsidi00037
497,07/05/2022,20:51:13,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00037
498,07/05/2022,20:51:40,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00006
499,07/05/2022,20:51:40,adskflex,IN,64801INVPROSA_F,upm,etsidi00006
500,07/05/2022,20:51:43,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00037
501,07/05/2022,20:51:43,adskflex,IN,64801INVPROSA_F,upm,etsidi00037
502,07/05/2022,20:52:38,adskflex,OUT,64801INVPROSA_F,upm,etsidi00006
503,07/05/2022,20:52:38,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00006
504,07/05/2022,20:53:00,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00006
505,07/05/2022,20:53:00,adskflex,IN,64801INVPROSA_F,upm,etsidi00006
506,07/05/2022,20:54:43,adskflex,OUT,64801INVPROSA_F,upm,etsidi00006
507,07/05/2022,20:54:43,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00006
508,07/05/2022,20:55:51,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00006
509,07/05/2022,20:55:51,adskflex,IN,64801INVPROSA_F,upm,etsidi00006
510,07/05/2022,21:07:41,adskflex,OUT,64801INVPROSA_F,UPM,upm00031
511,07/05/2022,21:07:41,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00031
512,07/05/2022,21:09:13,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
513,07/05/2022,21:09:13,adskflex,IN,64801INVPROSA_F,UPM,upm01136
514,07/05/2022,21:09:54,adskflex,OUT,64801INVPROSA_F,UPM,upm01136
515,07/05/2022,21:09:54,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm01136
516,07/05/2022,21:24:59,adskflex,IN,64300ACD_F,UPM,upm01138
517,07/05/2022,21:24:59,adskflex,IN,87545ACD_2022_0F,UPM,upm01138
518,07/05/2022,21:29:27,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm01136
519,07/05/2022,21:29:27,adskflex,IN,64801INVPROSA_F,UPM,upm01136
520,07/05/2022,21:42:20,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
521,07/05/2022,21:42:20,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
522,07/05/2022,23:27:12,adskflex,OUT,64801INVPROSA_F,upm,etsidi00003
523,07/05/2022,23:27:12,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00003
524,07/05/2022,23:48:44,adskflex,OUT,64801INVPROSA_F,UPM,upm00077
525,07/05/2022,23:48:44,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00077
526,07/05/2022,23:51:38,adskflex,OUT,64300ACD_F,UPM,upm00077
527,07/05/2022,23:51:38,adskflex,OUT,87545ACD_2022_0F,UPM,upm00077
528,07/05/2022,23:51:51,adskflex,IN,64801INVPROSA_F,UPM,upm00031
529,07/05/2022,23:51:51,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00031
530,07/05/2022,0:03:35,adskflex,OUT,64801INVPROSA_F,upm,etsidi00005
531,07/05/2022,0:03:35,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00005
532,07/05/2022,0:17:59,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00005
533,07/05/2022,0:17:59,adskflex,IN,64801INVPROSA_F,upm,etsidi00005
534,07/05/2022,0:26:45,adskflex,OUT,64801INVPROSA_F,upm,etsidi00005
535,07/05/2022,0:26:45,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00005
536,07/05/2022,0:52:55,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00003
537,07/05/2022,0:52:55,adskflex,IN,64801INVPROSA_F,upm,etsidi00003
538,07/05/2022,1:34:47,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00005
539,07/05/2022,1:34:47,adskflex,IN,64801INVPROSA_F,upm,etsidi00005
540,08/05/2022,3:25:49,adskflex,IN,64300ACD_F,UPM,upm00077
541,08/05/2022,3:25:49,adskflex,IN,87545ACD_2022_0F,UPM,upm00077
542,08/05/2022,3:25:54,adskflex,IN,64801INVPROSA_F,UPM,upm00077
543,08/05/2022,3:25:54,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00077
544,08/05/2022,8:47:27,adskflex,OUT,64801INVPROSA_F,upm,etsidi00010
545,08/05/2022,8:47:27,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00010
546,08/05/2022,8:47:47,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00010
547,08/05/2022,8:47:47,adskflex,IN,64801INVPROSA_F,upm,etsidi00010
548,08/05/2022,8:47:47,adskflex,OUT,64801INVPROSA_F,upm,etsidi00010
549,08/05/2022,8:47:47,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00010
550,08/05/2022,9:57:05,adskflex,OUT,64300ACD_F,UPM,upm00591
551,08/05/2022,9:57:05,adskflex,OUT,87545ACD_2022_0F,UPM,upm00591
552,08/05/2022,10:10:13,adskflex,OUT,64900CIV3D_F,UPM,upm00594
553,08/05/2022,10:10:13,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00594
554,08/05/2022,10:10:21,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00594
555,08/05/2022,10:10:21,adskflex,IN,64900CIV3D_F,UPM,upm00594
556,08/05/2022,10:11:22,adskflex,OUT,64300ACD_F,UPM,upm00594
557,08/05/2022,10:11:22,adskflex,OUT,87545ACD_2022_0F,UPM,upm00594
558,08/05/2022,10:18:28,adskflex,OUT,64801INVPROSA_F,UPM,upm00594
559,08/05/2022,10:18:28,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00594
560,08/05/2022,11:00:03,adskflex,OUT,64801INVPROSA_F,UPM,upm00017
561,08/05/2022,11:00:03,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00017
562,08/05/2022,11:11:00,adskflex,OUT,64300ACD_F,UPM,upm00003
563,08/05/2022,11:11:00,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
564,08/05/2022,11:13:08,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
565,08/05/2022,11:13:08,adskflex,IN,64300ACD_F,UPM,upm00003
566,08/05/2022,11:13:45,adskflex,OUT,64300ACD_F,UPM,upm00003
567,08/05/2022,11:13:45,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
568,08/05/2022,11:13:46,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00017
569,08/05/2022,11:13:46,adskflex,IN,64801INVPROSA_F,UPM,upm00017
570,08/05/2022,11:15:25,adskflex,OUT,64801INVPROSA_F,UPM,upm00017
571,08/05/2022,11:15:25,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00017
572,08/05/2022,11:15:49,adskflex,OUT,64900CIV3D_F,UPM,upm00012
573,08/05/2022,11:15:49,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00012
574,08/05/2022,11:29:16,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
575,08/05/2022,11:29:16,adskflex,IN,64300ACD_F,UPM,upm00003
576,08/05/2022,11:29:43,adskflex,OUT,64300ACD_F,UPM,upm00003
577,08/05/2022,11:29:43,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
578,08/05/2022,11:29:43,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
579,08/05/2022,11:29:43,adskflex,IN,64300ACD_F,UPM,upm00003
580,08/05/2022,11:30:37,adskflex,OUT,64300ACD_F,UPM,upm00003
581,08/05/2022,11:30:37,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
582,08/05/2022,11:31:54,adskflex,OUT,85950RVT_F,UPM,upm00591
583,08/05/2022,11:31:54,adskflex,OUT,87561RVT_2022_0F,UPM,upm00591
584,08/05/2022,11:33:08,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
585,08/05/2022,11:33:08,adskflex,IN,64300ACD_F,UPM,upm00003
586,08/05/2022,11:33:33,adskflex,OUT,64300ACD_F,UPM,upm00003
587,08/05/2022,11:33:33,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
588,08/05/2022,11:33:42,adskflex,OUT,64300ACD_F,UPM,upm00003
589,08/05/2022,11:33:42,adskflex,OUT,87545ACD_2022_0F,UPM,upm00003
590,08/05/2022,11:40:02,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
591,08/05/2022,11:40:02,adskflex,IN,64300ACD_F,UPM,upm00003
592,08/05/2022,11:44:15,adskflex,IN,87561RVT_2022_0F,UPM,upm00591
593,08/05/2022,11:44:15,adskflex,IN,85950RVT_F,UPM,upm00591
594,08/05/2022,11:47:18,adskflex,OUT,64801INVPROSA_F,UPM,upm00024
595,08/05/2022,11:47:18,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00024
596,08/05/2022,11:47:18,adskflex,OUT,64801INVPROSA_F,UPM,upm00024
597,08/05/2022,11:47:18,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00024
598,08/05/2022,12:07:55,adskflex,OUT,64300ACD_F,UPM,upm00029
599,08/05/2022,12:07:55,adskflex,OUT,87545ACD_2022_0F,UPM,upm00029
600,08/05/2022,13:08:15,adskflex,OUT,64801INVPROSA_F,UPM,upm00057
601,08/05/2022,13:08:15,adskflex,OUT,87537INVPROSA_2022_0F,UPM,upm00057
602,08/05/2022,13:23:57,adskflex,IN,64801INVPROSA_F,upm,etsidi00010
603,08/05/2022,13:23:57,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00010
604,08/05/2022,13:41:18,adskflex,OUT,64801INVPROSA_F,upm,etsidi00052
605,08/05/2022,13:41:18,adskflex,OUT,87537INVPROSA_2022_0F,upm,etsidi00052
606,08/05/2022,13:42:52,adskflex,IN,64300ACD_F,UPM,upm00003
607,08/05/2022,13:42:52,adskflex,IN,87545ACD_2022_0F,UPM,upm00003
608,08/05/2022,13:48:01,adskflex,IN,87537INVPROSA_2022_0F,upm,etsidi00052
609,08/05/2022,13:48:01,adskflex,IN,64801INVPROSA_F,upm,etsidi00052
610,08/05/2022,13:50:28,adskflex,IN,64801INVPROSA_F,UPM,upm00024
611,08/05/2022,13:50:28,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00024
612,08/05/2022,14:03:20,adskflex,OUT,64900CIV3D_F,UPM,upm00591
613,08/05/2022,14:03:20,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00591
614,08/05/2022,14:35:28,adskflex,IN,64801INVPROSA_F,UPM,upm00024
615,08/05/2022,14:35:28,adskflex,IN,87537INVPROSA_2022_0F,UPM,upm00024
